Id,Nom,Adresse,Description,Public,Website,Téléphone,Catégorie1,Catégorie2,Catégorie3,Catégorie4,Catégorie5,Catégorie6,Catégorie7
7503,Borne fontaine,"15 Rue Antonin Laborde, 69009 Lyon, France","Parc des Saules-en inox vers rue des Docks

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7504,Borne fontaine,"4 Place de l’Abbé Pierre, 69009 Lyon, France","Pl Abbé Pierre-Vers Bibliothèque

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7505,Borne fontaine,"18 Allée du Chalet, 69006 Lyon, France","PTO-WC Bus 2

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7506,Borne fontaine,"139 Boulevard de Stalingrad, 69100 Villeurbanne, France","PTO-WC des Ebats

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7507,Borne fontaine,"93 Quai Charles de Gaulle, 69006 Lyon, France","PTO-WC Roseraie

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7508,Borne fontaine,"Allée de Belle Vue, 69006 Lyon, France","PTO-Aire à Chiens vélodrome

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7509,Borne fontaine,"18 Allée du Chalet, 69006 Lyon, France","PTO-Aire à Chiots vélodrome

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7510,Borne fontaine,"Allée de l'Orangerie, Allée des Ébats, 69006 Lyon, France","WC Voûte

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7511,Borne fontaine,"Allée du Grand Camp, 69006 Lyon, France","PTO-WC Chalet des Gardes

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7512,Borne fontaine,"Giraferie, Zoo de Lyon, 69006 Lyon, France","PTO-Ferme lambert

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7513,Borne fontaine,"24 Allée du Fleuriste, 69006 Lyon, France","PTO-WC Dains

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7514,Borne fontaine,"18 Avenue Verguin, 69006 Lyon, France","PTO-Entrée du Lycée

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7515,Borne fontaine,"10 Allée de Ceinture, 69006 Lyon, France","PTO-WC Coupole

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7516,Borne fontaine,"6002 - PORTE DES ENFANTS DU RHÔNE (FAR), 69006 Lyon, France","PTO-WC Enfant du rhône

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7517,Borne fontaine,"6 Rue Maurice Carraz, 69007 Lyon, France","Sq Barcelone-Av T Garnier Couleur Orange

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7518,Borne fontaine,"14 Allée Léopold Sédar Senghor, 69007 Lyon, France","Allée Senghor-Dans aire de jeux Sud

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7519,Borne fontaine,"18 Allée du Chalet, 69006 Lyon, France","PTO-WC Bus 1

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7520,Borne fontaine,"35 Allée Ambroise Croizat, 69002 Lyon, France","220-Entre les 2 jardins aquatique J Couty

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7521,Borne fontaine,"6 Avenue Général Brosset, 69006 Lyon, France","Pl Brosset-Proche aire de jeux

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7522,Borne fontaine,"30 Rue du Dr Rebatel, 69003 Lyon, France","rebatel Dans le mail

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7523,Borne fontaine,"3012 Place du Château, 69003 Lyon, France","336-Entre aire de jeux et église

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7524,Borne fontaine,"34 Rue Clément Marot, 69007 Lyon, France","Sq des Abruzzes-Dans aire de jeux

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7525,Borne fontaine,"26 Place Bellecour, 69002 Lyon, France","203-Entre Bassin ouest et Bat rectangle

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7526,Borne fontaine,"28 Place Bellecour, 69002 Lyon, France","216-Dans aire de jeux

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7527,Borne fontaine,"Jardin d'Erevan, Allée André Mure entre la, rue Casimir Perrier et, le, quai Antoine Riboud, 69002, Lyon, France","Au centre du jardin

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7528,Borne fontaine,"105 Rue Baraban, 69003 Lyon, France","Sacré coeur 341-Vers aire de jeux

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7529,Borne fontaine,"8 Rue Marie-Anne Leroudier, 69001 Lyon, France","Jardin Duplat-122-

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7530,Borne fontaine,"8 Quai Saint-Vincent, 69001 Lyon, France","124-Face aux Subsistances

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7531,Borne fontaine,"14 Quai Saint-Vincent, 69001 Lyon, France","125-Coté passerelle Homme de la Roche

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7532,Borne fontaine,"60 Quai Saint-Vincent, 69001 Lyon, France","126-Face rue des Augustins

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7533,Borne fontaine,"8 Rue Ornano, 69001 Lyon, France","Rue Ornano 120-

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7534,Borne fontaine,"10 Quai des Célestins, 69002 Lyon, France","Sur le défilé de Saône

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7535,Borne fontaine,"28 Quai Rambaud, 69002 Lyon, France","Angle Quai  Riboud

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7536,Borne fontaine,"16 Quai Rambaud, 69002 Lyon, France","223-Entre J aquatique Ouagadougou et Stade Andersson

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7537,Borne fontaine,"44 Rue de l'Est, 69003 Lyon, France","301-Vers jeux de Boules

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7538,Borne fontaine,"19 Impasse Duret, 69003 Lyon, France","Chambovet Angle Aire à chien Bas

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7539,Borne fontaine,"62 Rue Saint-Maximin, 69003 Lyon, France","St Maximun 306-Dans aire de jeux

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7540,Borne fontaine,"1 Impasse Viard, 69004 Lyon, France","423- mural av vasque Rosa Mir

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7541,Borne fontaine,"5 Pl. Bertone, 69004 Lyon, France","408-Angle de Nuit Belfort

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7542,Borne fontaine,"11 Place du Commandant Arnaud, 69004 Lyon, France","Dans le square Mattelon

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7543,Borne fontaine,"42 Rue Victorien Sardou, 69007 Lyon, France","Entrée Sardou

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7544,Borne fontaine,"8 Rue Victorien Sardou, 69007 Lyon, France","Parc Blandan-Proximité aire de jeux Remparts

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7545,Borne fontaine,"70 Boulevard des Tchécoslovaques, 69007 Lyon, France","Parc Blandan-Proximité aire de jeux Fitness

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7546,Borne fontaine,"4 Rue Jonas Salk, 69007 Lyon, France","Parc des Berges Sud-Proximité Maison Bory

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7547,Borne fontaine,"31 Avenue Berthelot, 69007 Lyon, France","Jules Guesde- avenue Berthelot

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7548,Borne fontaine,"32 Rue Dugas-Montbel, 69002 Lyon, France","215-En inox sur la place côté Rhône

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7549,Borne fontaine,"77 Rue du Président Édouard Herriot, 69002 Lyon, France","219-Vers Kiosque Marron

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7550,Borne fontaine,"7 Rue du Général Gouraud, 69008 Lyon, France","Sq Pfeffer-A l'Est dans aire de jeux

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7551,Borne fontaine,"1 Rue Joseph Chalier, 69008 Lyon, France","Pl Mermoz-En béton devant entrée MJC

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7552,Borne fontaine,"125 Avenue Jean Mermoz, 69008 Lyon, France","Sq Valadon-Entre les aires de jeux

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7553,Borne fontaine,"216 Rue Marcel Cerdan, 69009 Lyon, France","Square Averoes

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7554,Borne fontaine,"107 Rue Jean Fournier, 69009 Lyon, France","Parc du Vallon-Vers aire de jeux Basse

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7555,Borne fontaine,"8 Rue Cottin, 69009 Lyon, France","Sq Mollard-Dans Jardin du haut

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7556,Borne fontaine,"17 Avenue du Plateau, 69009 Lyon, France","Sq Comparaison-entrée de l'esplanade

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7557,Borne fontaine,"3 Rue de la Claire, 69009 Lyon, France","Sq A Canard-entre les 2 aires de jeux

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7558,Borne fontaine,"7052 - PARC BLANDAN, 69007 Lyon, France","Proximité entrée parvis Repos-Place Polyvalente

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7559,Borne fontaine,"l'Épargne, Lyon-7E-Arrondissement, 17 Rue de l'Épargne, 69007 Lyon, France","Parc Blandan-Proximité terrain de basket

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7560,Borne fontaine,"15 Rue Capitaine Robert Cluzan, 69007 Lyon, France","Mazagran-Dans l'aire de jeux couleur Orange

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7561,Borne fontaine,"6 Rue Mazagran, 69007 Lyon, France","Mazagran-Orange Sur ancienne rue

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7562,Borne fontaine,"6025 - HELVETIE, 69006 Lyon, France","Sq Helvetie

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7563,Borne fontaine,"Parc des frères Renard (Charles, Léopold, Marcel), 88-98 Rue de Sèze, 69006 Lyon, France","Jardin 3 Renard

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7564,Borne fontaine,"219 Rue de Créqui, 69003 Lyon, France","

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7565,Borne fontaine,"76 Boulevard des Tchécoslovaques, 69007 Lyon, France","Parc Blandan-Face skate Parc

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7566,Borne fontaine,"4 Place du Traité de Rome, 69007 Lyon, France","Vers le WC (Zac Bon Lait)

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7567,Borne fontaine,"26 Allée Léopold Sédar Senghor, 69007 Lyon, France","Allée Senghor-Dans Aire de jeux  angle Marot

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7568,Borne fontaine,"16 Rue Maurice Bouchor, 69007 Lyon, France","Allée Senghor-Angle Bouchor

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7569,Borne fontaine,"33 Rue Professeur Morat, 69008 Lyon, France","Sq Morat

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
7570,Borne fontaine,"118 Avenue Paul Santy, 69008 Lyon, France","Sq Ducher

Certifié par le Guide de l'Urgence Sociale du CCAS de Lyon – https://www.lyon.fr/sites/lyonfr/files/content/documents/2019-01/Guide%20de%20l%20urgence%20sociale%202019_0.pdf",,,,41,,,,,,
